Αναγνωριστικό,eidos,etos,tm_code,tm_per,eidos_from_excel,tma_code,tma_per,ps_ex,ps_dm,ps_km,teacher,
1420,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510153,ΘΕΜΕΛΙΩΣΕΙΣ ΤΗΣ ΚΟΙΝΩΝΙΚΗΣ  ΤΗΣ ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ: ΘΕΩΡΙΕΣ  ΔΙΚΑΙΟΣΥΝΗΣ  ΙΣΟΤΗΤΑΣ ΚΑΙ ΔΙΚΑΙΩΜΑΤΩΝ,8,3,ΕΕ,ΜΑΥΡΙΔΗΣ ΗΡΑΚΛΗΣ,
1421,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510155,ΣΥΓΧΡΟΝΟ ΕΛΛΗΝΙΚΟ ΚΑΙ ΠΟΛΙΤΙΚΟ ΣΥΣΤΗΜΑ,6,3,ΕΕ,ΣΑΚΕΛΛΑΡΟΠΟΥΛΟΣ ΣΠΥΡΙΔΩΝ,
1422,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510157,ΣΥΝΤΑΓΜΑΤΙΚΗ ΙΣΤΟΡΙΑ Ι,5,3,ΕΕ,ΚΑΛΤΣΩΝΗΣ ΔΗΜΗΤΡΙΟΣ,
1423,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510158,ΣΥΝΤΑΓΜΑΤΙΚΗ ΙΣΤΟΡΙΑ ΙΙ,6,3,ΕΕ,ΚΑΛΤΣΩΝΗΣ ΔΗΜΗΤΡΙΟΣ,
1424,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510164,ΕΡΓΑΣΙΑΚΕΣ ΣΧΕΣΕΙΣ ΚΑΙ ΚΟΙΝΩΝΙΚΑ ΔΙΚΑΙΩΜΑΤΑ,1,3,ΥΠ,ΚΟΥΖΗΣ ΙΩΑΝΝΗΣ,
1425,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510165,ΘΕΩΡΗΤΙΚΕΣ ΠΡΟΣΕΓΓΙΣΕΙΣ ΤΗΣ ΕΡΓΑΣΙΑΣ ΚΑΙ ΤΗΣ ΑΠΑΣΧΟΛΗΣΗΣ,1,3,ΥΠ,ΨΗΜΜΕΝΟΣ ΙΟΡΔΑΝΗΣ,
1426,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510166,ΚΟΙΝΩΝΙΚΗ ΠΡΟΣΤΑΣΙΑ ΧΑΜΗΛΟΥ ΚΥΡΟΥΣ ΚΑΙ ΥΠΗΡΕΤΙΚΑ ΕΠΑΓΓΕΛΜΑΤΑ,5,3,ΕΕ,ΨΗΜΜΕΝΟΣ ΙΟΡΔΑΝΗΣ,
1427,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510167,ΕΚΠΑΙΔΕΥΣΗ ΚΑΙ ΚΟΙΝΩΝΙΑ,2,3,ΥΠ,ΠΡΟΚΟΥ ΕΛΕΝΗ,
1428,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510168,"ΔΙΚΑΙΟ, ΚΟΙΝΩΝΙΑ ΚΑΙ ΚΟΙΝΩΝΙΚΗ ΠΟΛΙΤΙΚΗ",4,3,ΥΠ,ΚΑΛΤΣΩΝΗΣ ΔΗΜΗΤΡΙΟΣ,
1429,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510169,ΚΟΙΝΩΝΙΚΗ ΕΡΓΑΣΙΑ ΚΑΙ ΕΦΑΡΜΟΓΕΣ,5,3,ΕΕ,ΤΕΛΩΝΗ ΔΗΜΗΤΡΑ,
1430,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510170,ΠΟΛΙΤΙΚΗ ΟΙΚΟΝΟΜΙΑ,5,3,ΕΕ,ΠΑΠΑΘΕΟΔΩΡΟΥ ΧΡΙΣΤΟΣ,
1431,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510171,ΚΟΙΝΩΝΙΚΕΣ ΠΟΛΙΤΙΚΕΣ ΚΑΙ ΟΙΚΟΝΟΜΙΚΕΣ ΠΛΕΥΡΕΣ ΤΗΣ ΕΛΛΑΔΑΣ ΤΗΣ ΚΡΙΣΗΣ,5,3,ΕΕ,ΣΑΚΕΛΛΑΡΟΠΟΥΛΟΣ ΣΠΥΡΙΔΩΝ,
1432,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510172,"ΚΡΑΤΟΣ, ΑΓΟΡΑ ΕΡΓΑΣΙΑΣ ΚΑΙ ΠΟΛΙΤΙΚΕΣ ΑΠΑΣΧΟΛΗΣΗΣ",7,3,ΕΕ,ΓΡΑΒΑΡΗΣ ΔΙΟΝΥΣΙΟΣ,
1433,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510173,ΚΟΙΝΩΝΙΚΗ ΠΟΛΙΤΙΚΗ ΩΣ ΚΡΑΤΙΚΗ ΠΟΛΙΤΙΚΗ,6,3,ΕΕ,ΓΡΑΒΑΡΗΣ ΔΙΟΝΥΣΙΟΣ,
1434,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510174,"ΚΟΙΝΩΝΙΚΗ ΔΟΜΗ ΚΑΙ ΟΡΓΑΝΩΣΗ ΤΗΣ ΚΥΠΡΟΥ: ΠΟΛΙΤΙΚΗ, ΟΙΚΟΝΟΜΙΑ, ΔΙΕΘΝΕΙΣ ΣΧΕΣΕΙΣ",6,3,ΕΕ,ΣΑΚΕΛΛΑΡΟΠΟΥΛΟΣ ΣΠΥΡΙΔΩΝ,
1435,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510401,ΠΛΗΡΟΦΟΡΙΚΗ : SPSS I,7,3,ΣΕ,ΜΙΧΑΛΟΠΟΥΛΟΥ ΑΙΚΑΤΕΡΙΝΗ,
1436,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510408,ΠΛΗΡΟΦΟΡΙΚΗ: SPSS II,8,3,ΣΕ,ΣΥΜΕΩΝΑΚΗ ΜΑΡΙΑ,
1437,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510409,ΣΥΓΚΡΙΤΙΚΗ ΔΗΜΟΓΡΑΦΙΚΗ ΚΑΙ  ΠΛΗΘΥΣΜΙΑΚΗ ΠΟΛΙΤΙΚΗ (ΕΥΡΩΠΗ ΚΑΙ ΚΟΣΜΟΣ),8,3,ΣΕ,ΜΠΑΓΚΑΒΟΣ ΧΡΗΣΤΟΣ,
1438,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510410,ΑΤΟΜΟ ΚΑΙ ΚΟΙΝΩΝΙΑ,5,3,ΣΕ,ΛΕΛΕΔΑΚΗΣ ΚΑΝΑΚΗΣ,
1439,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510423,ΚΟΙΝΩΝΙΚΗ ΔΙΟΙΚΗΣΗ ΚΑΙ ΕΦΑΡΜΟΓΕΣ ΠΡΟΓΡΑΜΜΑΤΩΝ ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ ΣΤΗΝ ΕΛΛΑΔΑ,8,3,ΣΕ,ΔΗΜΟΥΛΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,
1440,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510424,ΚΡΑΤΟΣ & ΔΙΚΑΙΟ ΣΤΟΝ 21ο ΑΙΩΝΑ,8,3,ΣΕ,ΚΑΛΤΣΩΝΗΣ ΔΗΜΗΤΡΙΟΣ,
1441,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510425,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΠΛΗΡΟΦΟΡΙΚΗ (Χ.Ε.),5,3,ΣΕ,ΜΕΜΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,
1442,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510426,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΠΛΗΡΟΦΟΡΙΚΗ (Ε.Ε.),6,3,ΣΕ,ΜΕΜΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,
1443,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510427,ΘΕΩΡΙΕΣ ΤΗΣ ΙΔΕΟΛΟΓΙΑΣ ΚΑΙ ΑΝΑΛΥΣΗ ΠΟΛΙΤΙΚΟΥ ΛΟΓΟΥ,8,3,ΣΕ,ΜΑΥΡΙΔΗΣ ΗΡΑΚΛΗΣ,
1444,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510428,ΖΗΤΗΜΑΤΑ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ ΚΑΙ ΠΡΟΝΟΙΑΣ,5,3,ΣΕ,ΜΕΜΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,
1445,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510429,ΘΕΩΡΗΤΙΚΗ ΚΑΙ ΕΜΠΕΙΡΙΚΗ ΑΝΑΛΥΣΗ ΤΗΣ ΟΙΚΟΝΟΜΙΚΗΣ ΑΝΙΣΟΤΗΤΑΣ,7,3,ΣΕ,ΠΑΠΑΘΕΟΔΩΡΟΥ ΧΡΙΣΤΟΣ,
1446,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510430,STATISTICAL METHODS IN SOCIAL RESEARCH I,7,3,ΣΕ,ΜΙΧΑΛΟΠΟΥΛΟΥ ΑΙΚΑΤΕΡΙΝΗ,
1447,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510431,ΤΑ ΑΠΟΘΕΜΑΤΙΚΑ ΤΗΣ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ ΚΑΙ Η ΔΙΑΧΕΙΡΙΣΗ ΤΟΥΣ,8,3,ΣΕ,ΜΕΜΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,
1448,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510432,ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΤΗΣ ΘΕΩΡΙΑΣ ΤΟΥ ΚΡΑΤΟΥΣ,8,3,ΣΕ,ΓΡΑΒΑΡΗΣ ΔΙΟΝΥΣΙΟΣ,
1449,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510433,STATISTICAL METHODS IN SOCIAL RESEARCH IΙ,8,3,ΣΕ,ΣΥΜΕΩΝΑΚΗ ΜΑΡΙΑ,
1450,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510434,ΚΟΙΝΩΝΙΚΗ ΙΣΤΟΡΙΑ ΤΟΥ ΕΛΛΗΝΙΚΟΥ ΑΓΡΟΤΙΚΟΥ ΧΩΡΟΥ,5,3,ΣΕ,ΜΩΥΣΙΔΗΣ ΑΝΤΩΝΗΣ,
1451,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510499,ΠΤΥΧΙΑΚΗ,8,9,ΕΡΓ,ΣΑΚΕΛΛΑΡΟΠΟΥΛΟΣ ΣΠΥΡΙΔΩΝ,
1452,ΠΡΟ,2016,51,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,ΠΡΟ,510499,ΠΤΥΧΙΑΚΗ,8,9,ΕΡΓ,ΨΗΜΜΕΝΟΣ ΙΟΡΔΑΝΗΣ,
1453,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520003,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΚΟΙΝΩΝΙΚΗ ΑΝΘΡΩΠΟΛΟΓΙΑ Ι,1,3,ΥΠ,RIBOLI DIANA,
1454,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520008,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΣΤΑΤΙΣΤΙΚΗ: ΚΟΙΝΩΝΙΚΕΣ ΣΤΑΤΙΣΤΙΚΕΣ,2,3,ΥΠ,ΣΑΚΕΛΛΗΣ ΙΩΑΝΝΗΣ,
1455,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520011,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΚΟΙΝΩΝΙΚΗ ΑΝΘΡΩΠΟΛΟΓΙΑ ΙΙ,2,3,ΥΠ,ΓΕΡΟΣ ΠΑΝΑΓΙΩΤΗΣ,
1456,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520025,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΗΣ ΣΥΓΧΡΟΝΗΣ ΕΛΛΑΔΑΣ,1,3,ΥΠ,ΑΣΤΡΙΝΑΚΗ ΟΥΡΑΝΙΑ,
1457,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520028,ΙΣΤΟΡΙΑ ΤΗΣ ΑΝΘΡΩΠΟΛΟΓΙΚΗΣ ΣΚΕΨΗΣ,2,3,ΥΠ,ΓΕΡΟΣ ΠΑΝΑΓΙΩΤΗΣ,
1458,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520031,ΑΝΘΡΩΠΟΛΟΓΙΚΕΣ ΘΕΩΡΙΕΣ ΤΗΣ ΟΙΚΟΓΕΝΕΙΑΣ ΚΑΙ ΤΗΣ ΣΥΓΓΕΝΕΙΑΣ,3,3,ΥΠ,ΤΟΥΝΤΑΣΑΚΗ ΕΙΡΗΝΗ,
1459,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520032,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΗΣ ΘΡΗΣΚΕΙΑΣ ΚΑΙ ΤΩΝ ΣΥΜΒΟΛΙΚΩΝ  ΣΥΣΤΗΜΑΤΩΝ,3,3,ΥΠ,RIBOLI DIANA,
1460,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520033,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΟΥ ΣΩΜΑΤΟΣ,6,3,ΕΕ,ΠΑΠΑΓΑΡΟΥΦΑΛΗ ΕΛΕΝΗ,
1461,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520040,ΑΝΘΡΩΠΟΛΟΓΙΑ ΚΑΙ ΥΛΙΚΟΣ ΠΟΛΙΤΙΣΜΟΣ,5,3,ΕΕ,ΓΙΑΛΟΥΡΗ ΑΝΑΣΤΑΣΙΑ-ΕΛΕΝΗ,
1462,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520046,ΟΙΚΟΝΟΜΙΚΗ ΑΝΘΡΩΠΟΛΟΓΙΑ,3,3,ΥΠ,ΑΓΓΕΛΙΔΟΥ Α.,
1463,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520047,ΑΣΤΙΚΗ ΑΝΘΡΩΠΟΛΟΓΙΑ,3,3,ΥΠ,ΟΙΚΟΝΟΜΟΥ ΛΕΩΝΙΔΑΣ,
1464,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520049,ΠΟΛΙΤΙΚΗ ΑΝΘΡΩΠΟΛΟΓΙΑ,4,3,ΥΠ,ΑΣΤΡΙΝΑΚΗ ΟΥΡΑΝΙΑ,
1465,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520057,ΑΝΘΡΩΠΟΛΟΓΙΚΕΣ ΕΡΕΥΝΕΣ ΣΤΗΝ ΜΕΣΟΓΕΙΟ,2,3,ΥΠ,ΤΣΙΜΟΥΡΗΣ ΓΕΩΡΓΙΟΣ,
1466,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520059,ΣΥΓΧΡΟΝΗ ΑΝΘΡΩΠΟΛΟΓΙΚΗ ΘΕΩΡΙΑ,3,3,ΥΠ,ΠΑΠΑΓΑΡΟΥΦΑΛΗ ΕΛΕΝΗ,
1467,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520060,ΜΕΘΟΔΟΛΟΓΙΑ ΤΗΣ ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,4,3,ΥΠ,RIBOLI DIANA,
1468,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520063,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΚΑΙ ΤΟΥ ΣΧΟΛΙΚΟΥ ΧΩΡΟΥ,7,3,ΕΕ,ΑΘΑΝΑΣΙΟΥ ΑΘΗΝΑ,
1469,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520084,ΑΝΘΡΩΠΟΛΟΓΙΚΕΣ ΠΡΟΣΕΓΓΙΣΕΙΣ ΤΗΣ ΜΕΤΑΝΑΣΤΕΥΣΗΣ,4,3,ΥΠ,ΤΣΙΜΟΥΡΗΣ ΓΕΩΡΓΙΟΣ,
1470,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520089,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΚΟΙΝΩΝΙΚΗ ΘΕΩΡΙΑ,1,3,ΥΠ,ΓΕΡΟΣ ΠΑΝΑΓΙΩΤΗΣ,
1471,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520105,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΩΝ ΣΥΓΧΡΟΝΩΝ ΔΥΤΙΚΩΝ ΚΟΙΝΩΝΙΩΝ,6,3,ΕΕ,ΟΙΚΟΝΟΜΟΥ ΛΕΩΝΙΔΑΣ,
1472,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520108,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΟΥ ΔΙΚΑΙΟΥ,6,3,ΕΕ,ΑΣΤΡΙΝΑΚΗ ΟΥΡΑΝΙΑ,
1473,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520109,"ΤΑΥΤΟΤΗΤΑ,ΕΤΕΡΟΤΗΤΑ ΚΑΙ ΠΟΛΥΠΟΛΙΤΙΣΜΙΚΟΤΗΤΑ",5,3,ΕΕ,ΝΟΤΑΡΑΣ ΑΝΔΡΕΑΣ,
1474,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520110,ΔΙΑΠΟΛΙΤΙΣΜΙΚΟΤΗΤΑ ΚΑΙ ΕΚΠΑΙΔΕΥΣΗ : ΠΑΙΔΑΓΩΓΙΚΕΣ ΘΕΩΡΙΕΣ,4,3,ΥΠ,ΤΟΥΝΤΑΣΑΚΗ ΕΙΡΗΝΗ,
1475,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520116,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΠΟΛΙΤΙΣΜΙΚΗ ΓΕΩΓΡΑΦΙΑ,6,3,ΕΕ,ΟΙΚΟΝΟΜΟΥ ΛΕΩΝΙΔΑΣ,
1476,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520129,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΟΥ ΦΥΛΟΥ,6,3,ΕΕ,ΑΘΑΝΑΣΙΟΥ ΑΘΗΝΑ,
1477,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520138,ΠΟΛΙΤΙΣΜΙΚΗ ΑΝΘΡΩΠΟΛΟΓΙΑ,5,3,ΕΕ,ΠΑΠΑΓΑΡΟΥΦΑΛΗ ΕΛΕΝΗ,
1478,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520139,ΑΝΘΡΩΠΟΛΟΓΙΚΕΣ ΠΡΟΣΕΓΓΙΣΕΙΣ ΤΟΥ ΛΑ'Ι'ΚΟΥ ΠΟΛΙΤΙΣΜΟΥ,5,3,ΕΕ,ΟΙΚΟΝΟΜΟΥ ΛΕΩΝΙΔΑΣ,
1479,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520141,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΠΟΛΙΤΙΚΗ ΟΙΚΟΝΟΜΙΑ,1,3,ΥΠ,ΣΑΚΕΛΛΗΣ ΙΩΑΝΝΗΣ,
1480,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520142,"ΚΡΑΤΟΣ ΚΑΙ ΚΟΙΝΩΝΙΑ ΣΤΗ ΝΕΟΤΕΡΗ ΕΛΛΑΔΑ -19ος 
 ΑΙΩΝΑΣ",2,3,ΥΠ,ΜΑΡΩΝΙΤΗ ΝΙΚΗ,
1481,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520143,"ΕΘΝΟΓΡΑΦΙΑ ΚΑΙ ΠΑΡΑΔΕΙΓΜΑΤΑ  ΕΠΙΤΟΠΙΑΣ  ΕΡΕΥΝΑΣ

",6,3,ΣΕ,ΠΑΠΑΓΑΡΟΥΦΑΛΗ ΕΛΕΝΗ,
1482,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520144,ΑΝΘΡΩΠΟΛΟΓΙΑ ΤΗΣ ΒΙΑΣ ΚΑΙ ΤΩΝ ΣΥΓΚΡΟΥΣΕΩΝ,5,3,ΕΕ,ΑΣΤΡΙΝΑΚΗ ΟΥΡΑΝΙΑ,
1483,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520147,"ΙΣΤΟΡΙΑ ΤΩΝ ΒΑΛΚΑΝΙΚΩΝ ΛΑΩΝ (19ος - μέσα 20ου ΑΙ.)
",6,3,ΕΕ,ΜΑΡΩΝΙΤΗ ΝΙΚΗ,
1484,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520150,ΑΝΘΡΩΠΟΛΟΓΙΚΕΣ ΠΡΟΣΕΓΓΙΣΕΙΣ ΤΗΣ ΔΙΑΣΠΟΡΑΣ,5,3,ΕΕ,ΝΟΤΑΡΑΣ ΑΝΔΡΕΑΣ,
1485,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520155,ΕΥΡΩΠΑΙΚΗ ΙΣΤΟΡΙΑ ΝΕΟΤΕΡΩΝ ΧΡΟΝΩΝ,1,3,ΥΠ,ΜΑΡΩΝΙΤΗ ΝΙΚΗ,
1486,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520158,ΕΛΛΗΝΙΚΗ ΕΘΝΟΓΡΑΦΙΑ,8,3,ΕΕ,ΑΓΓΕΛΙΔΟΥ Α.,
1487,ΠΡΟ,2016,52,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ,ΠΡΟ,520160,ΑΝΘΡΩΠΟΛΟΓΙΑ ΑΛΛΩΝ ΚΟΙΝΩΝΙΩΝ: ΤΟ ΠΑΡΑΔΕΙΓΜΑ ΤΩΝ ΒΑΛΚΑΝΙΩΝ,5,3,ΕΕ,ΑΓΓΕΛΙΔΟΥ Α.,
